record_id,store_id,year,month,month_name,quarter,category,subcategory,sales_amount,cost_of_goods,gross_profit,gross_margin_pct,staff_cost,rent_cost,utilities_cost,marketing_cost,other_operating_cost,total_operating_cost,net_profit,net_margin_pct,customer_count,avg_basket_value,total_items_sold,avg_items_per_transaction,inventory_turnover_ratio,customer_satisfaction_score
9955,ST_0083,2024,8,August,Q3,Groceries,Dal & Pulses,634664.35,540995.96,93668.39,14.76,1178275.0,282855.3,9267.3,12804.87,0,112630.83,-18962.44,-2.99,853,744,3275,3.84,8.46,4.3
9956,ST_0083,2024,8,August,Q3,Fresh Produce,Dairy Products,453331.68,328402.2,124929.48,27.56,926375.0,202039.5,7605.0,12340.09,0,79981.18,44948.3,9.92,565,801,2306,4.08,14.85,4.3
9957,ST_0083,2024,8,August,Q3,Personal Care,Skin Care,271999.01,167127.18,104871.83,38.56,539775.0,121223.7,6630.75,6467.0,0,48165.7,56706.13,20.85,161,1683,481,2.99,8.9,4.7
9958,ST_0083,2024,8,August,Q3,Home Care,Cleaning Supplies,181332.67,143385.84,37946.83,20.93,333037.5,80815.8,4056.9,5459.63,0,27025.2,10921.64,6.02,95,1895,322,3.4,13.74,4.5
9959,ST_0083,2024,8,August,Q3,Electronics,Kitchen Appliances,145066.14,120199.59,24866.55,17.14,347340.0,64652.64,3357.52,3119.35,0,18667.56,6198.99,4.27,31,4631,79,2.57,14.02,4.2
9960,ST_0083,2024,8,August,Q3,Fashion,Footwear,126932.87,73647.69,53285.18,41.98,273770.0,56571.06,3263.47,4262.49,0,18595.18,34690.0,27.33,24,5081,94,3.92,13.16,4.7
9961,ST_0084,2023,1,January,Q1,Groceries,Rice & Grains,798156.6,693534.04,104622.56,13.11,750481.2,317956.1,11544.05,16568.68,0,143174.29,-38551.73,-4.83,1087,734,4010,3.69,14.32,4.5
9962,ST_0084,2023,1,January,Q1,Fresh Produce,Fruits,570111.86,446451.64,123660.22,21.69,614466.0,227111.5,5982.5,19436.99,0,84092.18,39568.04,6.94,598,953,1602,2.68,12.76,4.5
9963,ST_0084,2023,1,January,Q1,Personal Care,Bath & Body,342067.11,212730.89,129336.22,37.81,401205.15,136266.9,4019.55,5660.94,0,60020.89,69315.33,20.26,220,1554,918,4.17,9.54,4.2
9964,ST_0084,2023,1,January,Q1,Home Care,Cleaning Supplies,228044.74,167082.97,60961.77,26.73,219712.5,90844.6,3095.0,4220.12,0,35409.85,25551.92,11.2,173,1314,582,3.36,11.98,4.4
9965,ST_0084,2023,1,January,Q1,Electronics,Kitchen Appliances,182435.79,147367.19,35068.6,19.22,168279.12,72675.68,2477.28,5666.67,0,25899.7,9168.9,5.03,50,3578,212,4.26,13.17,4.3
9966,ST_0084,2023,1,January,Q1,Fashion,Footwear,159631.32,97999.26,61632.06,38.61,195354.18,63591.22,2656.92,2657.67,0,26108.53,35523.53,22.25,63,2531,252,4.0,11.86,4.1
9967,ST_0084,2023,2,February,Q1,Groceries,Dal & Pulses,473202.81,409497.52,63705.29,13.46,868048.65,317956.1,10678.85,14019.35,0,63151.3,553.99,0.12,350,1349,889,2.54,10.33,4.6
9968,ST_0084,2023,2,February,Q1,Fresh Produce,Fruits,338002.01,259446.2,78555.81,23.24,646906.5,227111.5,10016.75,8933.23,0,42269.96,36285.85,10.74,255,1324,1129,4.43,8.37,4.2
9969,ST_0084,2023,2,February,Q1,Personal Care,Hair Care,202801.2,143552.58,59248.63,29.22,384085.8,136266.9,6749.1,5973.12,0,28902.32,30346.31,14.96,135,1502,408,3.02,12.7,3.8
9970,ST_0084,2023,2,February,Q1,Home Care,Paper Products,135200.8,104858.37,30342.43,22.44,248605.2,90844.6,4205.4,2263.0,0,21857.16,8485.27,6.28,139,967,546,3.93,8.14,4.3
9971,ST_0084,2023,2,February,Q1,Electronics,Home Appliances,108160.64,86477.62,21683.02,20.05,181401.12,72675.68,3727.6,2106.19,0,15596.54,6086.48,5.63,22,4779,59,2.7,10.99,4.3
9972,ST_0084,2023,2,February,Q1,Fashion,Accessories,94640.56,52965.42,41675.14,44.04,170576.28,63591.22,2426.06,2879.8,0,15509.76,26165.38,27.65,22,4234,85,3.89,13.88,4.4
9973,ST_0084,2023,3,March,Q1,Groceries,Rice & Grains,766780.95,686641.33,80139.62,10.45,899942.4,317956.1,13402.9,22333.2,0,137685.77,-57546.14,-7.5,612,1251,1886,3.08,14.54,3.9
9974,ST_0084,2023,3,March,Q1,Fresh Produce,Dairy Products,547700.68,432180.85,115519.83,21.09,522510.75,227111.5,12086.0,18519.15,0,66877.89,48641.94,8.88,538,1018,1349,2.51,10.08,3.8
9975,ST_0084,2023,3,March,Q1,Personal Care,Hair Care,328620.41,240431.89,88188.52,26.84,334975.5,136266.9,6787.35,11034.92,0,42367.44,45821.08,13.94,213,1538,542,2.55,14.36,3.8
9976,ST_0084,2023,3,March,Q1,Home Care,Detergents,219080.27,171664.31,47415.96,21.64,232016.4,90844.6,2729.5,4058.56,0,37796.11,9619.86,4.39,148,1471,484,3.28,8.59,4.0
9977,ST_0084,2023,3,March,Q1,Electronics,Mobile Accessories,175264.22,143630.4,31633.82,18.05,187829.28,72675.68,3371.6,3358.69,0,27894.03,3739.79,2.13,52,3321,150,2.9,10.89,4.1
9978,ST_0084,2023,3,March,Q1,Fashion,Footwear,153356.19,76104.39,77251.8,50.37,160908.93,63591.22,2196.04,4052.64,0,22569.59,54682.21,35.66,36,4207,156,4.34,10.43,4.7
9979,ST_0084,2023,4,April,Q2,Groceries,Oil & Ghee,876107.6,800224.59,75883.01,8.66,905045.4,317956.1,16367.75,18096.26,0,147854.04,-71971.03,-8.21,1149,762,3017,2.63,12.19,4.1
9980,ST_0084,2023,4,April,Q2,Fresh Produce,Meat & Fish,625791.14,452155.18,173635.96,27.75,637490.25,227111.5,8301.25,17166.63,0,86495.09,87140.87,13.92,590,1060,1610,2.73,12.08,4.0
9981,ST_0084,2023,4,April,Q2,Personal Care,Oral Care,375474.69,249972.72,125501.97,33.42,371158.2,136266.9,5962.35,12126.43,0,62654.23,62847.74,16.74,380,987,1576,4.15,8.12,3.9
9982,ST_0084,2023,4,April,Q2,Home Care,Paper Products,250316.46,188665.11,61651.35,24.63,255522.6,90844.6,2546.6,6390.42,0,35580.12,26071.23,10.42,177,1413,727,4.11,14.56,4.1
9983,ST_0084,2023,4,April,Q2,Electronics,Kitchen Appliances,200253.17,159136.52,41116.64,20.53,194963.76,72675.68,3149.04,4183.92,0,28599.36,12517.28,6.25,37,5341,147,3.99,9.65,4.4
9984,ST_0084,2023,4,April,Q2,Fashion,Footwear,175221.52,87109.19,88112.33,50.29,184961.07,63591.22,3083.22,3557.83,0,21804.9,66307.43,37.84,66,2651,268,4.07,9.52,4.7
9985,ST_0084,2023,5,May,Q2,Groceries,Dal & Pulses,544414.72,474212.03,70202.69,12.9,713257.65,317956.1,13012.3,16472.37,0,93547.49,-23344.8,-4.29,829,656,3268,3.94,10.64,4.6
9986,ST_0084,2023,5,May,Q2,Fresh Produce,Dairy Products,388867.66,305352.34,83515.32,21.48,605718.0,227111.5,10546.25,11518.23,0,50920.48,32594.84,8.38,427,909,1327,3.11,8.72,4.2
9987,ST_0084,2023,5,May,Q2,Personal Care,Skin Care,233320.6,150104.53,83216.06,35.67,304600.5,136266.9,4807.2,4938.67,0,38565.25,44650.81,19.14,212,1096,876,4.14,9.78,4.3
9988,ST_0084,2023,5,May,Q2,Home Care,Cleaning Supplies,155547.06,120780.68,34766.38,22.35,257361.3,90844.6,4571.8,2614.23,0,25140.47,9625.92,6.19,83,1852,350,4.22,9.85,4.7
9989,ST_0084,2023,5,May,Q2,Electronics,Home Appliances,124437.65,106832.11,17605.54,14.15,218369.52,72675.68,2415.12,3250.4,0,17021.32,584.22,0.47,30,4073,75,2.51,14.28,4.2
9990,ST_0084,2023,5,May,Q2,Fashion,Accessories,108882.94,64414.42,44468.53,40.84,173331.9,63591.22,2335.55,3521.49,0,15168.81,29299.71,26.91,28,3872,83,2.98,8.16,4.5
9991,ST_0084,2023,6,June,Q2,Groceries,Tea & Coffee,636414.83,568009.42,68405.41,10.75,747532.8,317956.1,16806.3,10907.37,0,88449.75,-20044.33,-3.15,765,831,2975,3.89,14.62,4.6
9992,ST_0084,2023,6,June,Q2,Fresh Produce,Meat & Fish,454582.02,329317.19,125264.84,27.56,527958.0,227111.5,12221.25,7690.35,0,74658.87,50605.97,11.13,439,1035,1590,3.62,11.06,4.6
9993,ST_0084,2023,6,June,Q2,Personal Care,Skin Care,272749.21,175273.47,97475.74,35.74,412966.35,136266.9,6865.65,6035.04,0,39491.79,57983.95,21.26,137,1980,567,4.14,10.39,4.2
9994,ST_0084,2023,6,June,Q2,Home Care,Paper Products,181832.81,137651.27,44181.54,24.3,218011.5,90844.6,3512.2,3126.68,0,31380.3,12801.24,7.04,143,1268,616,4.31,14.93,4.6
9995,ST_0084,2023,6,June,Q2,Electronics,Home Appliances,145466.25,124292.9,21173.35,14.56,185859.36,72675.68,1987.28,4328.77,0,18892.26,2281.1,1.57,45,3173,118,2.64,12.84,4.0
9996,ST_0084,2023,6,June,Q2,Fashion,Clothing,127282.97,63121.76,64161.2,50.41,175826.7,63591.22,2015.86,2482.33,0,17669.6,46491.61,36.53,33,3779,138,4.19,8.44,3.9
9997,ST_0084,2023,7,July,Q3,Groceries,Tea & Coffee,701158.18,638259.28,62898.9,8.97,950745.6,317956.1,14597.45,19807.92,0,116194.65,-53295.74,-7.6,722,970,2018,2.8,14.72,4.1
9998,ST_0084,2023,7,July,Q3,Fresh Produce,Vegetables,500827.27,396037.63,104789.64,20.92,635728.5,227111.5,10733.75,17265.72,0,82895.07,21894.57,4.37,560,893,2014,3.6,14.43,4.0
9999,ST_0084,2023,7,July,Q3,Personal Care,Bath & Body,300496.36,198372.35,102124.02,33.99,342156.15,136266.9,5821.2,9897.51,0,41313.85,60810.17,20.24,233,1286,657,2.82,11.66,4.7
10000,ST_0084,2023,7,July,Q3,Home Care,Paper Products,200330.91,152407.24,47923.67,23.92,259378.2,90844.6,3369.7,7006.69,0,30865.03,17058.64,8.52,119,1673,420,3.54,14.75,4.7
10001,ST_0084,2023,7,July,Q3,Electronics,Mobile Accessories,160264.73,135758.44,24506.28,15.29,168181.92,72675.68,2157.2,5193.43,0,27069.89,-2563.6,-1.6,37,4301,122,3.31,10.59,4.0
10002,ST_0084,2023,7,July,Q3,Fashion,Clothing,140231.64,88789.98,51441.66,36.68,168404.67,63591.22,1779.96,2127.51,0,20348.16,31093.49,22.17,43,3242,174,4.07,10.37,4.6
10003,ST_0084,2023,8,August,Q3,Groceries,Rice & Grains,649009.96,596935.97,52073.98,8.02,884009.7,317956.1,10601.85,19146.46,0,104397.07,-52323.09,-8.06,890,729,3250,3.65,13.15,4.0
10004,ST_0084,2023,8,August,Q3,Fresh Produce,Fruits,463578.54,329651.05,133927.49,28.89,637287.75,227111.5,11890.75,8186.71,0,67396.06,66531.43,14.35,382,1213,1381,3.62,10.02,4.1
10005,ST_0084,2023,8,August,Q3,Personal Care,Bath & Body,278147.12,192586.83,85560.29,30.76,414193.5,136266.9,6519.75,6054.17,0,44523.55,41036.75,14.75,291,954,1223,4.2,11.63,4.4
10006,ST_0084,2023,8,August,Q3,Home Care,Paper Products,185431.42,137591.59,47839.83,25.8,238545.0,90844.6,2892.6,2798.08,0,30335.91,17503.92,9.44,123,1503,465,3.78,11.83,4.4
10007,ST_0084,2023,8,August,Q3,Electronics,Mobile Accessories,148345.13,117896.53,30448.61,20.53,221168.88,72675.68,1661.44,2997.18,0,21629.76,8818.85,5.94,45,3249,178,3.97,10.04,4.0
10008,ST_0084,2023,8,August,Q3,Fashion,Footwear,129801.99,66574.59,63227.4,48.71,158748.66,63591.22,2415.63,4533.35,0,19885.28,43342.12,33.39,25,5017,108,4.35,12.63,4.3
10009,ST_0084,2023,9,September,Q3,Groceries,Oil & Ghee,676324.66,614782.66,61541.99,9.1,776081.25,317956.1,14623.7,22811.44,0,102431.62,-40889.63,-6.05,630,1072,1957,3.11,11.81,4.3
10010,ST_0084,2023,9,September,Q3,Fresh Produce,Vegetables,483089.04,381468.58,101620.46,21.04,517468.5,227111.5,10092.0,15112.97,0,68912.23,32708.23,6.77,337,1432,930,2.76,13.15,4.7
10011,ST_0084,2023,9,September,Q3,Personal Care,Hair Care,289853.42,196247.0,93606.42,32.29,358352.1,136266.9,6431.25,8723.07,0,45585.25,48021.17,16.57,198,1459,646,3.27,9.13,4.8
10012,ST_0084,2023,9,September,Q3,Home Care,Detergents,193235.62,155044.99,38190.63,19.76,273950.1,90844.6,3997.6,2966.95,0,25607.19,12583.44,6.51,108,1782,290,2.69,10.26,3.8
10013,ST_0084,2023,9,September,Q3,Electronics,Kitchen Appliances,154588.49,122748.95,31839.54,20.6,208921.68,72675.68,3711.04,3656.6,0,25776.51,6063.03,3.92,30,5117,88,2.94,13.34,4.3
10014,ST_0084,2023,9,September,Q3,Fashion,Footwear,135264.93,84102.75,51162.18,37.82,155159.55,63591.22,2440.06,2571.65,0,19364.14,31798.05,23.51,32,4104,123,3.86,8.06,3.9
10015,ST_0084,2023,10,October,Q4,Groceries,Rice & Grains,745270.53,665215.46,80055.07,10.74,886135.95,317956.1,7068.95,18366.31,0,111913.5,-31858.43,-4.27,690,1080,3010,4.36,11.58,4.6
10016,ST_0084,2023,10,October,Q4,Fresh Produce,Fruits,532336.09,410889.14,121446.96,22.81,578826.0,227111.5,8734.25,14133.41,0,84590.26,36856.7,6.92,816,652,3091,3.79,12.41,4.1
10017,ST_0084,2023,10,October,Q4,Personal Care,Skin Care,319401.66,218032.7,101368.96,31.74,305414.55,136266.9,6949.35,6333.7,0,46533.36,54835.6,17.17,218,1461,733,3.36,12.61,4.4
10018,ST_0084,2023,10,October,Q4,Home Care,Cleaning Supplies,212934.44,161528.1,51406.34,24.14,234673.2,90844.6,4022.1,3814.42,0,31642.73,19763.61,9.28,130,1630,394,3.04,10.15,3.8
10019,ST_0084,2023,10,October,Q4,Electronics,Kitchen Appliances,170347.55,135059.71,35287.84,20.72,187200.72,72675.68,1662.16,2807.37,0,27904.46,7383.38,4.33,45,3714,163,3.63,8.47,4.5
10020,ST_0084,2023,10,October,Q4,Fashion,Clothing,149054.11,72245.92,76808.19,51.53,152392.59,63591.22,1696.94,3730.38,0,25741.24,51066.95,34.26,46,3229,174,3.79,9.02,4.1
10021,ST_0084,2023,11,November,Q4,Groceries,Rice & Grains,1142427.8,1010110.92,132316.88,11.58,969031.35,317956.1,16343.6,38454.11,0,172197.9,-39881.02,-3.49,800,1428,2035,2.54,10.2,4.6
10022,ST_0084,2023,11,November,Q4,Fresh Produce,Dairy Products,816019.86,651962.22,164057.63,20.1,596868.75,227111.5,11163.75,27780.47,0,112730.17,51327.46,6.29,1125,725,4023,3.58,13.85,4.7
10023,ST_0084,2023,11,November,Q4,Personal Care,Bath & Body,489611.91,327746.45,161865.46,33.06,400099.5,136266.9,6127.05,13468.04,0,83509.48,78355.97,16.0,265,1845,663,2.51,9.82,4.0
10024,ST_0084,2023,11,November,Q4,Home Care,Detergents,326407.94,252821.4,73586.54,22.54,204176.7,90844.6,3210.2,6816.2,0,50936.11,22650.43,6.94,365,894,1156,3.17,13.76,4.3
10025,ST_0084,2023,11,November,Q4,Electronics,Home Appliances,261126.35,216431.07,44695.29,17.12,204256.08,72675.68,1929.68,5627.91,0,34395.6,10299.69,3.94,66,3951,269,4.08,10.95,4.4
10026,ST_0084,2023,11,November,Q4,Fashion,Footwear,228485.56,120541.64,107943.92,47.24,170383.5,63591.22,1441.79,7627.0,0,30172.89,77771.03,34.04,51,4439,160,3.15,9.74,4.0
10027,ST_0084,2023,12,December,Q4,Groceries,Oil & Ghee,745634.87,659786.53,85848.34,11.51,844659.9,317956.1,14407.4,24866.7,0,131873.98,-46025.64,-6.17,537,1386,1994,3.71,9.65,4.2
10028,ST_0084,2023,12,December,Q4,Fresh Produce,Vegetables,532596.34,388804.64,143791.7,27.0,675945.0,227111.5,11975.25,11833.09,0,71547.73,72243.97,13.56,355,1498,1187,3.34,10.24,4.8
10029,ST_0084,2023,12,December,Q4,Personal Care,Oral Care,319557.8,232260.1,87297.7,27.32,308026.8,136266.9,5268.3,8093.04,0,55015.6,32282.1,10.1,202,1578,665,3.29,14.13,4.2
10030,ST_0084,2023,12,December,Q4,Home Care,Cleaning Supplies,213038.53,166541.29,46497.24,21.83,258390.0,90844.6,4669.1,6150.56,0,34637.64,11859.6,5.57,106,1998,476,4.5,10.05,4.5
10031,ST_0084,2023,12,December,Q4,Electronics,Home Appliances,170430.83,139009.69,31421.14,18.44,163030.32,72675.68,2612.24,5792.18,0,28531.96,2889.18,1.7,47,3581,161,3.44,12.38,4.5
10032,ST_0084,2023,12,December,Q4,Fashion,Clothing,149126.97,75729.53,73397.44,49.22,162360.45,63591.22,3360.77,4472.77,0,26348.14,47049.3,31.55,56,2623,210,3.76,8.43,4.2
10033,ST_0084,2024,1,January,Q1,Groceries,Spices,633873.56,578522.87,55350.7,8.73,939207.15,317956.1,15478.4,17401.54,0,76177.42,-20826.72,-3.29,465,1362,1755,3.78,8.91,4.6
10034,ST_0084,2024,1,January,Q1,Fresh Produce,Vegetables,452766.83,319757.07,133009.76,29.38,694372.5,227111.5,11010.25,7790.18,0,65247.75,67762.01,14.97,365,1240,1360,3.73,9.76,4.7
10035,ST_0084,2024,1,January,Q1,Personal Care,Oral Care,271660.1,193676.91,77983.19,28.71,400707.0,136266.9,4631.85,4425.17,0,41121.59,36861.59,13.57,143,1893,587,4.11,12.54,3.9
10036,ST_0084,2024,1,January,Q1,Home Care,Cleaning Supplies,181106.73,141826.11,39280.62,21.69,205748.1,90844.6,4849.7,4656.05,0,23421.51,15859.12,8.76,132,1371,446,3.38,13.19,4.3
10037,ST_0084,2024,1,January,Q1,Electronics,Kitchen Appliances,144885.39,120501.45,24383.93,16.83,191386.8,72675.68,3134.88,2238.85,0,21279.99,3103.95,2.14,34,4181,134,3.95,9.4,4.2
10038,ST_0084,2024,1,January,Q1,Fashion,Clothing,126774.71,60298.13,66476.58,52.44,197690.22,63591.22,1469.37,2478.31,0,15602.42,50874.16,40.13,23,5344,79,3.46,11.56,4.5
10039,ST_0084,2024,2,February,Q1,Groceries,Oil & Ghee,708538.97,636771.63,71767.34,10.13,964693.8,317956.1,15197.0,12597.69,0,94436.05,-22668.71,-3.2,1083,654,2800,2.59,14.52,3.9
10040,ST_0084,2024,2,February,Q1,Fresh Produce,Meat & Fish,506099.27,382339.88,123759.39,24.45,513357.75,227111.5,7868.25,12095.07,0,71950.62,51808.77,10.24,402,1257,1037,2.58,12.34,4.1
10041,ST_0084,2024,2,February,Q1,Personal Care,Skin Care,303659.56,221374.72,82284.84,27.1,404862.3,136266.9,3427.8,5414.77,0,37670.02,44614.83,14.69,199,1525,649,3.26,9.24,3.8
10042,ST_0084,2024,2,February,Q1,Home Care,Detergents,202439.71,158305.75,44133.96,21.8,207027.9,90844.6,3021.6,4128.61,0,29301.1,14832.86,7.33,161,1254,465,2.89,14.32,4.1
10043,ST_0084,2024,2,February,Q1,Electronics,Home Appliances,161951.77,142199.11,19752.65,12.2,170443.44,72675.68,2771.68,3520.73,0,28137.54,-8384.88,-5.18,28,5763,115,4.12,12.77,4.5
10044,ST_0084,2024,2,February,Q1,Fashion,Clothing,141707.79,75276.78,66431.02,46.88,178140.06,63591.22,2341.71,3902.57,0,24303.13,42127.89,29.73,30,4635,111,3.73,14.5,4.2
10045,ST_0084,2024,3,March,Q1,Groceries,Oil & Ghee,947371.6,820183.29,127188.31,13.43,903571.2,317956.1,16177.35,14774.13,0,131045.93,-3857.62,-0.41,761,1244,2165,2.85,10.6,4.5
10046,ST_0084,2024,3,March,Q1,Fresh Produce,Dairy Products,676694.0,494443.39,182250.61,26.93,618799.5,227111.5,7560.25,11419.08,0,83481.49,98769.12,14.6,651,1038,2252,3.46,9.28,3.9
10047,ST_0084,2024,3,March,Q1,Personal Care,Hair Care,406016.4,278908.1,127108.3,31.31,408458.7,136266.9,3980.55,9908.82,0,57885.19,69223.11,17.05,207,1958,868,4.2,8.99,4.6
10048,ST_0084,2024,3,March,Q1,Home Care,Paper Products,270677.6,200625.86,70051.74,25.88,229213.8,90844.6,2534.8,7110.78,0,35504.78,34546.96,12.76,269,1003,837,3.12,10.1,4.5
10049,ST_0084,2024,3,March,Q1,Electronics,Home Appliances,216542.08,181713.19,34828.89,16.08,214462.08,72675.68,3233.68,7476.95,0,31919.85,2909.04,1.34,81,2670,334,4.13,14.41,4.6
10050,ST_0084,2024,3,March,Q1,Fashion,Footwear,189474.32,121915.27,67559.05,35.66,185726.52,63591.22,2889.67,4540.83,0,30062.28,37496.77,19.79,35,5264,139,4.0,10.5,4.0
10051,ST_0084,2024,4,April,Q2,Groceries,Dal & Pulses,570686.71,491472.49,79214.22,13.88,734179.95,317956.1,13322.4,13134.17,0,72472.39,6741.83,1.18,465,1226,2092,4.5,12.22,4.3
10052,ST_0084,2024,4,April,Q2,Fresh Produce,Fruits,407633.37,312614.38,95018.98,23.31,537941.25,227111.5,9965.75,12296.37,0,49487.28,45531.7,11.17,589,692,1774,3.01,11.63,4.7
10053,ST_0084,2024,4,April,Q2,Personal Care,Skin Care,244580.02,167325.53,77254.49,31.59,352544.4,136266.9,4048.65,6899.83,0,31794.82,45459.67,18.59,187,1307,744,3.98,13.81,4.5
10054,ST_0084,2024,4,April,Q2,Home Care,Paper Products,163053.35,118744.24,44309.11,27.17,213094.8,90844.6,2773.5,5457.56,0,26221.69,18087.41,11.09,119,1362,299,2.51,13.94,4.3
10055,ST_0084,2024,4,April,Q2,Electronics,Home Appliances,130442.68,111803.25,18639.43,14.29,200186.64,72675.68,3344.08,2317.26,0,17977.1,662.33,0.51,34,3748,109,3.22,13.73,4.4
10056,ST_0084,2024,4,April,Q2,Fashion,Clothing,114137.34,62923.3,51214.05,44.87,165172.77,63591.22,3114.23,2239.24,0,18992.62,32221.43,28.23,23,4917,70,3.08,10.61,4.5
10057,ST_0084,2024,5,May,Q2,Groceries,Spices,570280.21,519035.34,51244.87,8.99,965345.85,317956.1,10844.4,16429.85,0,74977.55,-23732.68,-4.16,862,661,3876,4.5,13.88,4.7
10058,ST_0084,2024,5,May,Q2,Fresh Produce,Vegetables,407343.01,301925.55,105417.46,25.88,580203.0,227111.5,9562.0,6795.17,0,67931.31,37486.15,9.2,416,977,1693,4.07,9.48,4.2
10059,ST_0084,2024,5,May,Q2,Personal Care,Bath & Body,244405.8,161085.06,83320.74,34.09,358777.35,136266.9,4468.2,6848.65,0,34823.03,48497.71,19.84,169,1443,718,4.25,14.89,4.6
10060,ST_0084,2024,5,May,Q2,Home Care,Cleaning Supplies,162937.2,120904.34,42032.86,25.8,252841.5,90844.6,4919.4,2768.97,0,21701.12,20331.74,12.48,83,1944,257,3.1,12.22,4.6
10061,ST_0084,2024,5,May,Q2,Electronics,Kitchen Appliances,130349.76,109407.95,20941.81,16.07,167080.32,72675.68,3884.32,4344.73,0,16717.54,4224.26,3.24,48,2681,193,4.04,12.32,4.0
10062,ST_0084,2024,5,May,Q2,Fashion,Clothing,114056.04,59467.89,54588.16,47.86,142623.18,63591.22,1491.0,2793.2,0,18533.04,36055.12,31.61,29,3868,86,2.98,9.18,3.8
10063,ST_0084,2024,6,June,Q2,Groceries,Tea & Coffee,581708.54,508103.05,73605.5,12.65,823539.15,317956.1,15416.1,9770.17,0,93525.71,-19920.21,-3.42,566,1026,2392,4.23,11.79,4.6
10064,ST_0084,2024,6,June,Q2,Fresh Produce,Meat & Fish,415506.1,328517.62,86988.48,20.94,616956.75,227111.5,8712.75,13519.23,0,54684.09,32304.39,7.77,284,1461,1275,4.49,8.71,4.3
10065,ST_0084,2024,6,June,Q2,Personal Care,Bath & Body,249303.66,171139.75,78163.91,31.35,362884.05,136266.9,3022.2,5427.84,0,34757.57,43406.34,17.41,156,1591,464,2.98,14.29,4.5
10066,ST_0084,2024,6,June,Q2,Home Care,Cleaning Supplies,166202.44,133622.13,32580.31,19.6,217987.2,90844.6,3995.3,5616.21,0,27074.34,5505.97,3.31,90,1835,375,4.17,13.49,4.6
10067,ST_0084,2024,6,June,Q2,Electronics,Home Appliances,132961.95,111428.16,21533.79,16.2,221084.64,72675.68,3130.0,3510.65,0,17936.94,3596.85,2.71,28,4739,122,4.36,9.17,3.9
10068,ST_0084,2024,6,June,Q2,Fashion,Clothing,116341.71,75609.35,40732.36,35.01,173785.5,63591.22,2970.31,3282.67,0,17008.73,23723.63,20.39,23,4881,68,2.98,9.88,4.4
10069,ST_0084,2024,7,July,Q3,Groceries,Spices,645728.78,578399.92,67328.86,10.43,714448.35,317956.1,14159.25,20650.07,0,95680.58,-28351.72,-4.39,727,888,2368,3.26,12.12,4.4
10070,ST_0084,2024,7,July,Q3,Fresh Produce,Vegetables,461234.84,333730.49,127504.35,27.64,524961.0,227111.5,10364.0,10927.16,0,80111.83,47392.52,10.28,639,721,1832,2.87,14.27,4.1
10071,ST_0084,2024,7,July,Q3,Personal Care,Skin Care,276740.91,174847.08,101893.83,36.82,352216.35,136266.9,6146.25,6447.86,0,48903.83,52990.0,19.15,303,912,1210,4.0,10.67,4.3
10072,ST_0084,2024,7,July,Q3,Home Care,Paper Products,184493.94,139204.34,45289.6,24.55,218878.2,90844.6,2257.2,6035.21,0,29294.25,15995.35,8.67,181,1017,621,3.43,13.24,4.1
10073,ST_0084,2024,7,July,Q3,Electronics,Home Appliances,147595.15,117798.37,29796.78,20.19,188788.32,72675.68,2684.56,3683.27,0,21792.16,8004.62,5.42,25,5856,87,3.5,13.8,4.6
10074,ST_0084,2024,7,July,Q3,Fashion,Clothing,129145.76,77807.07,51338.68,39.75,143116.47,63591.22,3447.08,2942.47,0,19909.37,31429.31,24.34,47,2733,160,3.41,14.9,3.9
10075,ST_0084,2024,8,August,Q3,Groceries,Spices,567117.25,520310.45,46806.8,8.25,718247.25,317956.1,13510.35,14425.29,0,71679.23,-24872.43,-4.39,384,1474,1408,3.67,13.2,4.6
10076,ST_0084,2024,8,August,Q3,Fresh Produce,Dairy Products,405083.75,301770.24,103313.52,25.5,671206.5,227111.5,12062.0,6249.34,0,67172.35,36141.16,8.92,400,1012,1371,3.43,8.07,4.4
10077,ST_0084,2024,8,August,Q3,Personal Care,Hair Care,243050.25,171134.37,71915.88,29.59,404121.15,136266.9,6671.7,6329.23,0,37803.69,34112.19,14.04,187,1299,729,3.9,12.06,4.2
10078,ST_0084,2024,8,August,Q3,Home Care,Cleaning Supplies,162033.5,126131.67,35901.83,22.16,247892.4,90844.6,2301.7,4854.54,0,21464.06,14437.78,8.91,113,1425,430,3.81,13.96,4.1
10079,ST_0084,2024,8,August,Q3,Electronics,Home Appliances,129626.8,102250.05,27376.75,21.12,221486.4,72675.68,3909.12,4206.02,0,16192.55,11184.2,8.63,33,3917,147,4.48,10.41,4.3
10080,ST_0084,2024,8,August,Q3,Fashion,Clothing,113423.45,68192.45,45231.0,39.88,177125.13,63591.22,1669.15,3105.92,0,20352.52,24878.48,21.93,20,5493,68,3.41,12.79,4.5
10081,ST_0085,2023,1,January,Q1,Groceries,Dal & Pulses,666634.62,589673.9,76960.72,11.54,420089.25,174149.85,15405.6,19911.62,0,119136.91,-42176.19,-6.33,857,777,3265,3.81,13.87,4.3
10082,ST_0085,2023,1,January,Q1,Fresh Produce,Dairy Products,476167.58,335838.32,140329.27,29.47,229845.0,124392.75,5483.5,10336.7,0,83147.29,57181.98,12.01,340,1398,1498,4.41,10.4,4.5
